time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-04T06:11:51.227Z,36.8216,-115.9479,6.2,-0.1,ml,17,188.91,0.129,0.1558,nn,nn00580825,2017-03-04T16:34:45.555Z,"68km N of Pahrump, Nevada",earthquake,,2.4,0.22,3,reviewed,nn,nn
2017-03-04T06:07:13.303Z,64.9639,-148.8481,20,0.5,ml,,,,0.37,ak,ak15435510,2017-03-09T02:22:44.826Z,"41km WNW of Ester, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T06:01:48.100Z,18.3939,-67.361,21,2.6,Md,9,165.6,0.11318773,0.18,pr,pr17063002,2017-03-04T07:57:48.335Z,"13km WNW of Rincon, Puerto Rico",earthquake,0.7,1.7,0,7,reviewed,pr,pr
2017-03-04T05:57:21.340Z,33.5858333,-116.8113333,8.64,0.16,ml,20,140,0.0402,0.07,ci,ci37818144,2017-03-07T22:31:45.535Z,"13km WNW of Anza, CA",earthquake,0.22,0.29,0.128,7,reviewed,ci,ci
2017-03-04T05:48:26.640Z,40.2465,-121.1668333,2.87,2.51,md,23,91,0.2958,0.18,nc,nc72770456,2017-03-06T17:11:03.189Z,"8km SE of Chester, California",earthquake,0.53,2.62,0.147,19,reviewed,nc,nc
2017-03-04T05:44:44.590Z,38.783,-122.7221667,2.1,2.68,md,69,40,0.01022,0.09,nc,nc72770446,2017-03-07T02:07:02.496Z,"3km ENE of The Geysers, California",earthquake,0.12,0.17,0.246,52,reviewed,nc,nc
2017-03-04T05:43:01.615Z,61.9644,-149.5115,15,1.2,ml,,,,0.37,ak,ak15435509,2017-03-09T02:22:44.429Z,"28km NNW of Fishhook, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-04T05:39:33.280Z,37.6218333,-118.8613333,0.58,0.16,md,8,90,0.003114,0.03,nc,nc72770441,2017-03-06T17:11:02.185Z,"10km ESE of Mammoth Lakes, California",earthquake,0.41,0.62,0.421,8,reviewed,nc,nc
2017-03-04T05:36:32.657Z,36.7013,-116.3237,8.4,-0.1,ml,14,74.63,0.057,0.0799,nn,nn00580824,2017-03-04T16:25:14.202Z,"45km ESE of Beatty, Nevada",earthquake,,1.7,0.53,5,reviewed,nn,nn
2017-03-04T05:29:43.866Z,59.5383,-160.9972,12.6,1.8,ml,,,,0.47,ak,ak15452828,2017-03-09T02:22:44.094Z,"125km ESE of Kwigillingok, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2017-03-04T04:52:10.464Z,53.4643,-165.6894,21.3,2.4,ml,,,,0.22,ak,ak15435195,2017-03-09T02:22:43.717Z,"72km SE of Unalaska, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T04:50:19.395Z,53.4737,-165.6916,25.6,2.1,ml,,,,0.27,ak,ak15435196,2017-03-09T02:22:43.368Z,"71km SE of Unalaska, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-03-04T04:46:45.700Z,53.4658,-165.6671,7.5,3.5,ml,,,,0.43,ak,ak15435192,2017-03-09T02:22:42.952Z,"73km SE of Unalaska, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-04T04:44:49.180Z,38.8173332,-122.795166,3.32,0.44,md,9,99,0.009352,0.03,nc,nc72770431,2017-03-04T04:46:24.616Z,"5km NW of The Geysers, California",earthquake,0.44,0.86,0.12,4,automatic,nc,nc
2017-03-04T04:44:21.260Z,38.8165,-122.7941667,3.29,1.47,md,37,66,0.008566,0.07,nc,nc72770421,2017-03-07T00:24:02.247Z,"5km NW of The Geysers, California",earthquake,0.25,0.35,0.329,15,reviewed,nc,nc
2017-03-04T04:44:13.103Z,54.7063,-162.2195,66.8,2.3,ml,,,,0.4,ak,ak15435190,2017-03-09T02:22:42.591Z,"62km SSE of Cold Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-03-04T04:44:11.810Z,38.8101667,-122.8256667,1.99,0.51,md,20,93,0.003034,0.03,nc,nc72770426,2017-03-06T23:40:25.261Z,"7km WNW of The Geysers, California",earthquake,0.24,0.27,0.163,7,reviewed,nc,nc
2017-03-04T04:37:25.220Z,38.8145,-122.8173333,2.26,1.19,md,35,79,0.01054,0.05,nc,nc72770416,2017-03-06T23:39:04.151Z,"6km NW of The Geysers, California",earthquake,0.18,0.27,0.284,13,reviewed,nc,nc
2017-03-04T04:34:37.410Z,34.2106667,-117.5016667,2.54,0.09,ml,5,179,0.003483,0.13,ci,ci37818128,2017-03-07T22:31:19.726Z,"5km S of Lytle Creek, CA",earthquake,0.94,0.47,0.058,2,reviewed,ci,ci
2017-03-04T04:33:23.196Z,51.2867,-177.9171,23.1,2.8,ml,,,,0.35,ak,ak15452823,2017-03-09T02:22:42.262Z,"68km SSE of Tanaga Volcano, Alaska",earthquake,,7.2,,,reviewed,ak,ak
2017-03-04T04:29:53.460Z,40.0965,-123.7465,21.13,1.89,md,21,88,0.1095,0.1,nc,nc72770411,2017-03-08T10:33:03.451Z,"7km ESE of Redway, California",earthquake,0.41,0.34,0.171,20,reviewed,nc,nc
2017-03-04T04:25:33.320Z,34.0206667,-117.2268333,17.8,1.27,ml,69,53,0.0858,0.2,ci,ci37818120,2017-03-07T22:31:32.048Z,"4km SE of Loma Linda, CA",earthquake,0.2,0.38,0.146,40,reviewed,ci,ci
2017-03-04T04:23:51.000Z,17.9685,-67.2317,19,2.1,Md,4,280.8,0.12217088,0.33,pr,pr17063001,2017-03-04T07:56:52.479Z,"4km W of Pole Ojea, Puerto Rico",earthquake,4.1,2.2,0,4,reviewed,pr,pr
2017-03-04T04:22:22.272Z,65.4439,-144.7096,12.6,1,ml,,,,0.43,ak,ak15452822,2017-03-09T02:22:41.911Z,"3km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T04:06:57.150Z,37.8993,-118.6754,6.9,0.9,ml,10,103.02,0.184,0.0945,nn,nn00580822,2017-03-04T16:09:34.969Z,"38km NE of Mammoth Lakes, California",earthquake,,6,0,1,reviewed,nn,nn
2017-03-04T03:58:15.670Z,37.3023333,-97.7118333,7.92,1.5,ml,10,182,0.04202,0.02,ismpkansas,ismpkansas70222063,2017-03-09T07:03:18.990Z,"11km SSW of Conway Springs, Kansas",earthquake,0.34,0.31,0.125,12,reviewed,ismp,ismp
2017-03-04T03:53:58.200Z,38.8163338,-122.8146667,2.7,0.88,md,14,98,0.007911,0.02,nc,nc72770406,2017-03-04T04:08:02.190Z,"6km NW of The Geysers, California",earthquake,0.36,0.59,0.08,5,automatic,nc,nc
2017-03-04T03:53:52.600Z,62.9136,-151.3128,109.1,1.6,Ml,,,,0.44,ak,ak15452821,2017-03-09T02:24:39.383Z,"90km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T03:50:01.060Z,-7.191,155.8292,51.08,4.8,mb,,102,4.647,0.83,us,us100086xf,2017-03-04T04:09:10.040Z,"101km SW of Chirovanga, Solomon Islands",earthquake,8.5,9.2,0.135,19,reviewed,us,us
2017-03-04T03:49:43.050Z,62.3045,-149.1372,10.4,1.4,ml,,,,0.52,ak,ak15435186,2017-03-09T02:22:41.138Z,"40km ENE of Y, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T03:48:35.160Z,33.4893333,-116.7876667,5.82,1.4,ml,52,35,0.08675,0.19,ci,ci37818112,2017-03-07T22:31:39.619Z,"9km NE of Aguanga, CA",earthquake,0.18,0.71,0.154,26,reviewed,ci,ci
2017-03-04T03:33:43.620Z,46.5963333,-112.5896667,10.04,1.31,ml,12,84,0.099,0.07,mb,mb80201519,2017-03-06T18:29:13.320Z,"24km NNE of Deer Lodge, Montana",earthquake,0.26,0.7,,0,reviewed,mb,mb
2017-03-04T03:24:56.800Z,19.1775,-155.4626667,35.377,1.93,md,52,107,0.02198,0.09,hv,hv61627676,2017-03-09T01:43:06.590Z,"3km SSE of Pahala, Hawaii",earthquake,0.52,0.7,0.129,23,reviewed,hv,hv
2017-03-04T03:19:28.346Z,37.8647,-117.8055,0.6,1.4,ml,19,76.21,0.505,0.1158,nn,nn00580806,2017-03-04T14:21:24.598Z,"53km WNW of Goldfield, Nevada",earthquake,,2.1,0.13,5,reviewed,nn,nn
2017-03-04T03:18:41.280Z,-7.2921,155.7504,35.07,5,mb,,88,15.703,0.88,us,us100086xu,2017-03-04T06:15:14.040Z,"111km SSE of Panguna, Papua New Guinea",earthquake,10.8,4.7,0.105,33,reviewed,us,us
2017-03-04T03:17:44.021Z,37.8635,-117.8073,0,1.6,ml,20,74.64,0.503,0.1284,nn,nn00580805,2017-03-04T14:08:31.559Z,"53km WNW of Goldfield, Nevada",earthquake,,0,0.38,10,reviewed,nn,nn
2017-03-04T03:16:35.070Z,-7.3524,155.6747,50.81,5.1,mb,,30,4.697,1.02,us,us100086x8,2017-03-04T03:34:34.040Z,"116km S of Panguna, Papua New Guinea",earthquake,6.5,6.2,0.074,61,reviewed,us,us
2017-03-04T03:08:07.038Z,64.5048,-149.3609,11.5,0.8,ml,,,,0.38,ak,ak15434866,2017-03-09T02:22:40.717Z,"14km SW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T03:05:11.160Z,43.2391667,-111.0215,5,1.81,ml,10,155,0.175,0.18,mb,mb80201409,2017-03-06T16:17:13.550Z,"19km WSW of Hoback, Wyoming",earthquake,0.96,31.61,0.306,10,reviewed,mb,mb
2017-03-04T02:58:24.950Z,-7.3527,155.7048,53.72,5.9,mww,,17,4.681,1.11,us,us100086x7,2017-03-06T18:48:17.040Z,"117km SSE of Panguna, Papua New Guinea",earthquake,7.5,5.9,,,reviewed,us,us
2017-03-04T02:57:18.229Z,38.3964,-118.9185,0,0.7,ml,5,233.87,0.35,0.0614,nn,nn00580820,2017-03-04T16:03:16.067Z,"29km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-03-04T02:50:42.196Z,38.0069,-118.7218,1.6,0.6,ml,5,178.62,0.073,0.095,nn,nn00580818,2017-03-04T16:00:08.791Z,"45km NNE of Mammoth Lakes, California",earthquake,,6.8,0,1,reviewed,nn,nn
2017-03-04T02:47:17.410Z,59.5793,-152.7197,76.3,1.8,ml,,,,0.51,ak,ak15452818,2017-03-09T02:22:40.341Z,"54km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T02:40:37.222Z,37.8624,-117.8084,0.1,0.9,ml,15,90.56,0.502,0.1469,nn,nn00580803,2017-03-04T13:52:29.329Z,"53km WNW of Goldfield, Nevada",earthquake,,4,0.02,3,reviewed,nn,nn
2017-03-04T02:37:54.180Z,38.8170013,-122.7633362,1.58,1,md,12,75,0.0144,0.02,nc,nc72770391,2017-03-04T02:39:28.845Z,"3km W of Cobb, California",earthquake,0.27,0.47,0.13,5,automatic,nc,nc
2017-03-04T02:34:01.630Z,61.8315,-150.3555,44.8,1.4,ml,,,,0.8,ak,ak15434864,2017-03-09T02:22:39.991Z,"19km WNW of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T02:33:33.950Z,38.818,-122.7631667,1.81,1.06,md,35,43,0.01352,0.04,nc,nc72770386,2017-03-04T03:30:03.107Z,"3km W of Cobb, California",earthquake,0.15,0.21,0.285,10,reviewed,nc,nc
2017-03-04T02:28:59.979Z,57.1339,-155.048,50.5,1.8,ml,,,,0.31,ak,ak15452816,2017-03-09T02:22:39.654Z,"78km SW of Larsen Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-03-04T02:16:24.800Z,18.02,-66.7571,11,2.7,Md,17,154.8,0.12396751,0.17,pr,pr17063000,2017-03-04T03:43:53.430Z,"1km ENE of Magas Arriba, Puerto Rico",earthquake,0.3,0.5,0,13,reviewed,pr,pr
2017-03-04T02:11:53.910Z,25.1802,94.6957,75.66,5.1,mb,,62,1.012,0.86,us,us100086x4,2017-03-05T09:45:17.902Z,"57km SSE of Phek, India",earthquake,3.8,6.9,0.046,153,reviewed,us,us
2017-03-04T02:09:02.610Z,39.315,-122.7993333,6.89,1.8,md,25,39,0.1521,0.06,nc,nc72770376,2017-03-04T02:57:03.044Z,"19km NNE of Upper Lake, California",earthquake,0.18,0.86,0.128,27,reviewed,nc,nc
2017-03-04T02:01:21.210Z,43.884,-121.3121667,1.76,1.02,ml,7,166,0.07535,0.21,uw,uw61254391,2017-03-07T19:36:38.680Z,"10km E of Sunriver, Oregon",earthquake,0.66,18.22,0.307,5,reviewed,uw,uw
2017-03-04T01:53:55.580Z,39.4596667,-122.5946667,8.86,1.41,md,9,128,0.148,0.12,nc,nc72770371,2017-03-04T03:18:03.081Z,"35km WSW of Willows, California",earthquake,0.75,2.8,0.248,12,reviewed,nc,nc
2017-03-04T01:44:32.830Z,33.9328333,-116.8105,15.58,1.21,ml,37,50,0.09959,0.19,ci,ci37818096,2017-03-07T22:31:41.995Z,"3km NW of Cabazon, CA",earthquake,0.27,0.63,0.151,27,reviewed,ci,ci
2017-03-04T01:24:41.080Z,35.1528333,-116.8626667,5.36,1.9,ml,38,37,0.1557,0.16,ci,ci37818088,2017-03-07T22:31:57.297Z,"20km SW of Fort Irwin, CA",earthquake,0.15,0.86,0.159,24,reviewed,ci,ci
2017-03-04T01:10:07.430Z,19.1871662,-155.4821625,33.9,2.03,md,48,76,0.03683,0.14,hv,hv61627596,2017-03-04T01:13:34.580Z,"2km S of Pahala, Hawaii",earthquake,0.47,0.76,0.12,21,automatic,hv,hv
2017-03-04T01:08:39.090Z,37.5338333,-118.7216667,9.58,1.07,md,24,103,0.1022,0.04,nc,nc72770356,2017-03-04T02:04:02.942Z,"25km ESE of Mammoth Lakes, California",earthquake,0.22,0.86,0.143,19,reviewed,nc,nc
2017-03-04T01:03:25.492Z,61.6089,-151.4031,70.9,1.4,ml,,,,0.38,ak,ak15452815,2017-03-09T02:22:39.310Z,"73km WSW of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-04T01:00:14.226Z,38.3803,-118.8978,9.8,0.8,ml,10,82.24,0.33,0.1453,nn,nn00580798,2017-03-04T01:53:41.567Z,"28km SW of Hawthorne, Nevada",earthquake,,10.2,0,1,reviewed,nn,nn
2017-03-04T00:55:08.996Z,38.4022,-118.8862,10.3,1.1,ml,10,168.54,0.109,0.1268,nn,nn00580797,2017-03-04T01:44:25.711Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.1,0.11,2,reviewed,nn,nn
2017-03-04T00:53:33.900Z,35.7978,-96.6466,6.054,2.7,ml,,95,,0.38,us,us100086wr,2017-03-07T00:50:49.040Z,"5km N of Stroud, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2017-03-04T00:50:31.170Z,45.5451667,-122.6771667,13.78,1.43,ml,15,55,0.08431,0.11,uw,uw61254381,2017-03-07T19:20:10.760Z,"2km N of Portland, Oregon",earthquake,0.31,0.52,0.125,11,reviewed,uw,uw
2017-03-04T00:42:48.915Z,57.4235,-155.5343,70.6,2.8,ml,,,,0.5,ak,ak15434549,2017-03-10T03:37:52.040Z,"94km W of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T00:40:17.825Z,64.4321,-149.4194,12.1,0.8,ml,,,,0.35,ak,ak15434547,2017-03-09T02:22:38.370Z,"21km SW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T00:35:31.030Z,36.0088333,-120.5975,9.58,0.72,md,14,201,0.03854,0.03,nc,nc72770351,2017-03-04T01:38:54.522Z,"25km SW of Coalinga, California",earthquake,0.58,0.42,0.323,5,reviewed,nc,nc
2017-03-04T00:35:16.813Z,38.4,-118.9181,9,1.6,ml,13,83.95,0.133,0.1896,nn,nn00580792,2017-03-04T00:49:10.152Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.2,0.23,2,reviewed,nn,nn
2017-03-04T00:18:56.203Z,64.8527,-150.4821,17.8,0.9,ml,,,,0.48,ak,ak15434544,2017-03-09T02:22:37.969Z,"18km SSE of Manley Hot Springs, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T00:13:00.063Z,64.6005,-149.4938,22.5,0.5,ml,,,,0.39,ak,ak15434542,2017-03-09T02:22:37.612Z,"18km W of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T00:08:04.280Z,38.843,-122.8273333,1.9,0.34,md,15,106,0.007743,0.02,nc,nc72770346,2017-03-04T02:27:59.748Z,"9km WNW of Cobb, California",earthquake,0.26,0.52,0.001,3,reviewed,nc,nc
2017-03-04T00:07:45.837Z,62.3127,-149.083,8.9,1.5,ml,,,,0.51,ak,ak15434539,2017-03-09T02:22:37.190Z,"43km ENE of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T00:07:11.050Z,19.1748333,-155.4641724,35.67,2,md,38,104,0.01942,0.17,hv,hv61627571,2017-03-04T00:10:33.010Z,"3km SSE of Pahala, Hawaii",earthquake,0.81,1.21,0.16,9,automatic,hv,hv
2017-03-04T00:04:46.055Z,64.9943,-147.4139,0,1.2,ml,,,,0.39,ak,ak15434536,2017-03-09T02:22:36.845Z,"22km NE of Fairbanks, Alaska",explosion,,0,,,reviewed,ak,ak
2017-03-04T00:03:36.280Z,64.7597,-149.4409,15.1,1.3,ml,,,,0.41,ak,ak15434530,2017-03-09T02:22:36.411Z,"25km NW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T00:00:39.610Z,44.7986667,-110.9966667,4.66,1.22,ml,8,178,0.03991,0.17,uu,uu60010240,2017-03-06T15:43:05.050Z,"17km NNE of West Yellowstone, Montana",earthquake,1,0.98,0.026,2,reviewed,uu,uu
2017-03-04T00:00:36.392Z,62.9233,-151.2618,108.8,2.3,ml,,,,0.45,ak,ak15434525,2017-03-09T02:23:05.637Z,"90km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T00:00:19.850Z,44.8106667,-110.9986667,4.49,1.74,ml,16,176,0.05161,0.13,uu,uu60187637,2017-03-06T15:34:50.510Z,"18km NNE of West Yellowstone, Montana",earthquake,0.46,0.57,0.033,2,reviewed,uu,uu
2017-03-04T00:00:06.763Z,61.7991,-150.6573,56.7,1.7,ml,,,,0.51,ak,ak15452806,2017-03-09T02:22:35.472Z,"33km W of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-03T23:59:03.427Z,62.7137,-149.1211,52,1.5,ml,,,,0.45,ak,ak15434524,2017-03-08T22:33:25.406Z,"66km NE of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-03-03T23:43:29.695Z,57.6187,-153.5525,6.4,2.2,ml,,,,0.36,ak,ak15434521,2017-03-08T22:33:25.054Z,"26km ENE of Larsen Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-03T23:32:17.637Z,64.8089,-149.0486,20.3,0.2,ml,,,,0.64,ak,ak15434036,2017-03-08T22:33:24.724Z,"25km N of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-03T23:31:07.440Z,54.7575,168.0199,34.39,4.9,mb,,84,4.142,0.5,us,us100086vq,2017-03-07T01:23:44.040Z,"138km ESE of Nikol'skoye, Russia",earthquake,8.4,4.6,0.031,338,reviewed,us,us
2017-03-03T23:30:03.100Z,24.8454,94.5486,65.83,4.1,mb,,66,0.653,0.57,us,us100086vs,2017-03-07T01:26:09.040Z,"52km ENE of Yairipok, India",earthquake,7.4,7.6,0.127,17,reviewed,us,us
2017-03-03T23:17:00.080Z,35.3873,25.8746,18.95,4.4,mwr,,41,0.811,0.86,us,us100086vm,2017-03-07T01:56:25.756Z,"19km NE of Skhisma, Greece",earthquake,5.6,4.3,0.057,30,reviewed,us,us
2017-03-03T23:09:12.350Z,33.4946667,-116.7891667,5.03,0.53,ml,22,96,0.08279,0.09,ci,ci37818048,2017-03-07T22:30:51.564Z,"9km NE of Aguanga, CA",earthquake,0.18,0.73,0.128,16,reviewed,ci,ci
2017-03-03T23:06:38.299Z,64.4479,-149.4794,13.5,0.9,ml,,,,0.49,ak,ak15434031,2017-03-08T22:33:24.307Z,"22km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-03T23:01:49.281Z,63.4765,-151.2159,10,0.7,ml,,,,0.69,ak,ak15434034,2017-03-08T22:33:23.987Z,"113km W of Cantwell, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-03-03T22:56:08.420Z,38.8213348,-122.8533325,2.45,0.46,md,7,156,0.00679,0.01,nc,nc72770331,2017-03-03T22:57:45.100Z,"9km WNW of The Geysers, California",earthquake,0.49,0.89,0.13,2,automatic,nc,nc
2017-03-03T22:55:05.085Z,54.5133,-162.1319,20.1,2.4,ml,,,,0.36,ak,ak15434030,2017-03-08T22:33:23.589Z,"83km SSE of Cold Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-03T22:53:34.583Z,64.44,-149.4705,10.7,1.5,ml,,,,0.48,ak,ak15434027,2017-03-08T22:33:23.148Z,"23km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-03T22:53:33.420Z,33.4955,-116.7878333,4.94,0.34,ml,20,77,0.0815,0.1,ci,ci37818032,2017-03-07T22:30:44.597Z,"9km NE of Aguanga, CA",earthquake,0.2,0.91,0.206,9,reviewed,ci,ci
2017-03-03T22:33:43.930Z,33.012,-116.436,10.15,0.92,ml,27,67,0.1202,0.14,ci,ci37818008,2017-03-07T22:31:00.713Z,"17km ESE of Julian, CA",earthquake,0.21,0.49,0.159,16,reviewed,ci,ci
2017-03-03T22:29:04.290Z,40.6021667,-109.5198333,-2,2.41,ml,10,221,0.04912,0.15,uu,uu60187617,2017-03-07T02:00:57.040Z,"14km NNE of Maeser, Utah",quarry blast,1.23,31.61,0.274,4,reviewed,uu,uu
2017-03-03T21:51:12.227Z,38.3737,-118.908,6.3,1.4,ml,13,82.91,0.14,0.1915,nn,nn00580769,2017-03-03T22:36:45.268Z,"29km SW of Hawthorne, Nevada",earthquake,,3.4,0.18,4,reviewed,nn,nn
2017-03-03T21:49:11.670Z,33.1868333,-116.0205,8.91,1.25,ml,47,81,0.09744,0.19,ci,ci37817960,2017-03-07T22:30:58.537Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.21,0.68,0.151,25,reviewed,ci,ci
2017-03-03T21:36:02.561Z,65.1725,-149.0046,9.1,0.6,ml,,,,0.65,ak,ak15434026,2017-03-08T22:33:22.810Z,"59km NW of Ester, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-03T21:34:28.870Z,65.1312,-148.9781,2.9,0.6,ml,,,,0.66,ak,ak15434024,2017-03-08T22:33:22.466Z,"55km NW of Ester, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-03-03T21:30:19.173Z,36.6978,-116.3151,8.4,-0.1,ml,16,76.63,0.056,0.2011,nn,nn00580774,2017-03-03T22:24:15.662Z,"46km ESE of Beatty, Nevada",earthquake,,1.4,0.25,9,reviewed,nn,nn
2017-03-03T21:23:48.450Z,47.6081667,-115.852,0.02,1.21,ml,5,175,0.552,0.04,mb,mb80201384,2017-03-03T22:50:40.820Z,"15km NE of Osburn, Idaho",earthquake,0.81,31.61,0.14,2,reviewed,mb,mb
2017-03-03T21:21:07.940Z,19.3911667,-155.4211667,9.694,2.7,ml,60,27,0.03899,0.11,hv,hv61627436,2017-03-07T05:30:09.040Z,"19km WSW of Volcano, Hawaii",earthquake,0.28,0.51,0.202,30,reviewed,hv,hv
2017-03-03T21:19:15.470Z,38.8103333,-122.7271667,1.99,0.46,md,18,127,0.01463,0.03,nc,nc72770321,2017-03-04T00:12:02.677Z,"1km SSW of Cobb, California",earthquake,0.22,0.44,0.05,4,reviewed,nc,nc
2017-03-03T20:49:47.026Z,65.8157,-149.5529,9.1,1.3,ml,,,,0.57,ak,ak15434020,2017-03-08T22:33:22.066Z,"103km NNE of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-03T20:41:30.110Z,64.4513,-149.4872,7.8,1,ml,,,,0.51,ak,ak15434017,2017-03-08T22:33:21.653Z,"22km SW of North Nenana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-03T20:30:18.600Z,33.8546667,-117.4881667,-0.49,0.92,ml,31,63,0.05167,0.19,ci,ci37817864,2017-03-03T21:28:47.521Z,"4km SE of Home Gardens, CA",quarry blast,0.42,31.61,0.044,6,reviewed,ci,ci
2017-03-03T20:27:25.350Z,44.4618333,-110.9845,8.11,0.83,md,12,154,0.1663,0.13,uu,uu60187602,2017-03-06T16:54:10.210Z,"12km W of Old Faithful Geyser, Wyoming",earthquake,0.67,4.84,0.199,4,reviewed,uu,uu
2017-03-03T20:26:19.220Z,38.7965,-122.8085,3.71,0.31,md,26,121,0.01541,0.06,nc,nc72770316,2017-03-04T02:13:58.554Z,"5km WNW of The Geysers, California",earthquake,0.27,0.41,0.068,6,reviewed,nc,nc
2017-03-03T20:25:49.050Z,35.8165,-90.1146667,6.77,2.05,md,19,110,0.04174,0.16,nm,nm60178801,2017-03-06T13:31:14.435Z,"8km SE of Manila, Arkansas",earthquake,0.37,0.62,0.076,7,reviewed,nm,nm
2017-03-03T20:22:56.530Z,38.797,-122.8105,3.38,0.87,md,24,121,0.01043,0.04,nc,nc72770311,2017-03-04T01:36:24.621Z,"5km WNW of The Geysers, California",earthquake,0.29,0.4,0.059,5,reviewed,nc,nc
2017-03-03T20:17:44.760Z,40.6585,-123.96,23.91,1.76,md,13,125,0.1674,0.11,nc,nc72770306,2017-03-07T02:32:02.543Z,"16km NE of Hydesville, California",earthquake,0.44,1.1,0.233,7,reviewed,nc,nc
2017-03-03T20:17:32.500Z,33.871,-117.4935,-0.52,1.36,ml,43,46,0.05641,0.23,ci,ci37817856,2017-03-03T21:25:00.156Z,"3km ESE of Home Gardens, CA",quarry blast,0.41,31.61,0.131,38,reviewed,ci,ci
2017-03-03T20:16:13.320Z,60.0666,-147.2971,22.4,1.7,ml,,,,0.51,ak,ak15452753,2017-03-08T22:33:21.332Z,"88km NW of Middleton Island, Alaska",earthquake,,2,,,reviewed,ak,ak
2017-03-03T20:15:28.952Z,38.3649,-118.8904,3.9,1.1,ml,5,240.87,0.323,0.0981,nn,nn00580788,2017-03-03T23:47:50.253Z,"29km SW of Hawthorne, Nevada",earthquake,,14.5,0,1,reviewed,nn,nn
2017-03-03T20:05:46.027Z,61.4243,-152.3525,0.5,1.1,ml,,,,0.3,ak,ak15452752,2017-03-08T22:33:20.999Z,"99km NW of Nikiski, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-03-03T20:02:58.800Z,38.7961667,-122.8073333,3.73,1.04,md,36,84,0.008509,0.06,nc,nc72770301,2017-03-04T02:26:22.980Z,"4km WNW of The Geysers, California",earthquake,0.19,0.24,0.129,10,reviewed,nc,nc
2017-03-03T19:56:01.250Z,37.3646667,-121.7411667,1.73,0.67,md,8,123,0.02354,0.07,nc,nc71105864,2017-03-04T00:30:15.494Z,"6km ESE of East Foothills, California",earthquake,0.5,0.66,0.239,8,reviewed,nc,nc
2017-03-03T19:55:33.930Z,38.7976667,-122.8101667,3.43,2.01,md,59,53,0.01085,0.05,nc,nc72770296,2017-03-04T00:12:03.057Z,"5km WNW of The Geysers, California",earthquake,0.12,0.22,0.254,27,reviewed,nc,nc
2017-03-03T19:51:41.896Z,59.801,-152.6631,85,1.8,ml,,,,0.34,ak,ak15433718,2017-03-08T22:33:20.620Z,"46km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
